file,category,key,scale,genre,bpm,bars,notes,description
Chords/Major/D_Major.mid,chord,D,maj,,124,1,3,D Major chord
Chords/Major/Ds_Major.mid,chord,Ds,maj,,124,1,3,Ds Major chord
Chords/Major/E_Major.mid,chord,E,maj,,124,1,3,E Major chord
Chords/Major/F_Major.mid,chord,F,maj,,124,1,3,F Major chord
Chords/Major/Fs_Major.mid,chord,Fs,maj,,124,1,3,Fs Major chord
Chords/Major/G_Major.mid,chord,G,maj,,124,1,3,G Major chord
Chords/Major/Gs_Major.mid,chord,Gs,maj,,124,1,3,Gs Major chord
Chords/Major7/A_Major7.mid,chord,A,maj7,,124,1,4,A Major7 chord
Chords/Major7/As_Major7.mid,chord,As,maj7,,124,1,4,As Major7 chord
Chords/Major7/B_Major7.mid,chord,B,maj7,,124,1,4,B Major7 chord
Chords/Major7/C_Major7.mid,chord,C,maj7,,124,1,4,C Major7 chord
Chords/Major7/Cs_Major7.mid,chord,Cs,maj7,,124,1,4,Cs Major7 chord
Chords/Major7/D_Major7.mid,chord,D,maj7,,124,1,4,D Major7 chord
Chords/Major7/Ds_Major7.mid,chord,Ds,maj7,,124,1,4,Ds Major7 chord
Chords/Major7/E_Major7.mid,chord,E,maj7,,124,1,4,E Major7 chord
Chords/Major7/F_Major7.mid,chord,F,maj7,,124,1,4,F Major7 chord
Chords/Major7/Fs_Major7.mid,chord,Fs,maj7,,124,1,4,Fs Major7 chord
Chords/Major7/G_Major7.mid,chord,G,maj7,,124,1,4,G Major7 chord
Chords/Major7/Gs_Major7.mid,chord,Gs,maj7,,124,1,4,Gs Major7 chord
Chords/Minor/A_Minor.mid,chord,A,min,,124,1,3,A Minor chord
Chords/Minor/As_Minor.mid,chord,As,min,,124,1,3,As Minor chord
Chords/Minor/B_Minor.mid,chord,B,min,,124,1,3,B Minor chord
Chords/Minor/C_Minor.mid,chord,C,min,,124,1,3,C Minor chord
Chords/Minor/Cs_Minor.mid,chord,Cs,min,,124,1,3,Cs Minor chord
Chords/Minor/D_Minor.mid,chord,D,min,,124,1,3,D Minor chord
Chords/Minor/Ds_Minor.mid,chord,Ds,min,,124,1,3,Ds Minor chord
Chords/Minor/E_Minor.mid,chord,E,min,,124,1,3,E Minor chord
Chords/Minor/F_Minor.mid,chord,F,min,,124,1,3,F Minor chord
Chords/Minor/Fs_Minor.mid,chord,Fs,min,,124,1,3,Fs Minor chord
Chords/Minor/G_Minor.mid,chord,G,min,,124,1,3,G Minor chord
Chords/Minor/Gs_Minor.mid,chord,Gs,min,,124,1,3,Gs Minor chord
Chords/Minor6/A_Minor6.mid,chord,A,min6,,124,1,4,A Minor6 chord
Chords/Minor6/As_Minor6.mid,chord,As,min6,,124,1,4,As Minor6 chord
Chords/Minor6/B_Minor6.mid,chord,B,min6,,124,1,4,B Minor6 chord
Chords/Minor6/C_Minor6.mid,chord,C,min6,,124,1,4,C Minor6 chord
Chords/Minor6/Cs_Minor6.mid,chord,Cs,min6,,124,1,4,Cs Minor6 chord
Chords/Minor6/D_Minor6.mid,chord,D,min6,,124,1,4,D Minor6 chord
Chords/Minor6/Ds_Minor6.mid,chord,Ds,min6,,124,1,4,Ds Minor6 chord
Chords/Minor6/E_Minor6.mid,chord,E,min6,,124,1,4,E Minor6 chord
Chords/Minor6/F_Minor6.mid,chord,F,min6,,124,1,4,F Minor6 chord
Chords/Minor6/Fs_Minor6.mid,chord,Fs,min6,,124,1,4,Fs Minor6 chord
Chords/Minor6/G_Minor6.mid,chord,G,min6,,124,1,4,G Minor6 chord
Chords/Minor6/Gs_Minor6.mid,chord,Gs,min6,,124,1,4,Gs Minor6 chord
Chords/Minor7/A_Minor7.mid,chord,A,min7,,124,1,4,A Minor7 chord
Chords/Minor7/As_Minor7.mid,chord,As,min7,,124,1,4,As Minor7 chord
Chords/Minor7/B_Minor7.mid,chord,B,min7,,124,1,4,B Minor7 chord
Chords/Minor7/C_Minor7.mid,chord,C,min7,,124,1,4,C Minor7 chord
Chords/Minor7/Cs_Minor7.mid,chord,Cs,min7,,124,1,4,Cs Minor7 chord
Chords/Minor7/D_Minor7.mid,chord,D,min7,,124,1,4,D Minor7 chord
Chords/Minor7/Ds_Minor7.mid,chord,Ds,min7,,124,1,4,Ds Minor7 chord
Chords/Minor7/E_Minor7.mid,chord,E,min7,,124,1,4,E Minor7 chord
Chords/Minor7/F_Minor7.mid,chord,F,min7,,124,1,4,F Minor7 chord
Chords/Minor7/Fs_Minor7.mid,chord,Fs,min7,,124,1,4,Fs Minor7 chord
Chords/Minor7/G_Minor7.mid,chord,G,min7,,124,1,4,G Minor7 chord
Chords/Minor7/Gs_Minor7.mid,chord,Gs,min7,,124,1,4,Gs Minor7 chord
Chords/Minor9/A_Minor9.mid,chord,A,min9,,124,1,5,A Minor9 chord
Chords/Minor9/As_Minor9.mid,chord,As,min9,,124,1,5,As Minor9 chord
Chords/Minor9/B_Minor9.mid,chord,B,min9,,124,1,5,B Minor9 chord
Chords/Minor9/C_Minor9.mid,chord,C,min9,,124,1,5,C Minor9 chord
Chords/Minor9/Cs_Minor9.mid,chord,Cs,min9,,124,1,5,Cs Minor9 chord
Chords/Minor9/D_Minor9.mid,chord,D,min9,,124,1,5,D Minor9 chord
Chords/Minor9/Ds_Minor9.mid,chord,Ds,min9,,124,1,5,Ds Minor9 chord
Chords/Minor9/E_Minor9.mid,chord,E,min9,,124,1,5,E Minor9 chord
Chords/Minor9/F_Minor9.mid,chord,F,min9,,124,1,5,F Minor9 chord
Chords/Minor9/Fs_Minor9.mid,chord,Fs,min9,,124,1,5,Fs Minor9 chord
Chords/Minor9/G_Minor9.mid,chord,G,min9,,124,1,5,G Minor9 chord
Chords/Minor9/Gs_Minor9.mid,chord,Gs,min9,,124,1,5,Gs Minor9 chord
Chords/MinorAdd9/A_MinorAdd9.mid,chord,A,madd9,,124,1,4,A MinorAdd9 chord
Chords/MinorAdd9/As_MinorAdd9.mid,chord,As,madd9,,124,1,4,As MinorAdd9 chord
Chords/MinorAdd9/B_MinorAdd9.mid,chord,B,madd9,,124,1,4,B MinorAdd9 chord
Chords/MinorAdd9/C_MinorAdd9.mid,chord,C,madd9,,124,1,4,C MinorAdd9 chord
Chords/MinorAdd9/Cs_MinorAdd9.mid,chord,Cs,madd9,,124,1,4,Cs MinorAdd9 chord
Chords/MinorAdd9/D_MinorAdd9.mid,chord,D,madd9,,124,1,4,D MinorAdd9 chord
Chords/MinorAdd9/Ds_MinorAdd9.mid,chord,Ds,madd9,,124,1,4,Ds MinorAdd9 chord
Chords/MinorAdd9/E_MinorAdd9.mid,chord,E,madd9,,124,1,4,E MinorAdd9 chord
Chords/MinorAdd9/F_MinorAdd9.mid,chord,F,madd9,,124,1,4,F MinorAdd9 chord
Chords/MinorAdd9/Fs_MinorAdd9.mid,chord,Fs,madd9,,124,1,4,Fs MinorAdd9 chord
Chords/MinorAdd9/G_MinorAdd9.mid,chord,G,madd9,,124,1,4,G MinorAdd9 chord
Chords/MinorAdd9/Gs_MinorAdd9.mid,chord,Gs,madd9,,124,1,4,Gs MinorAdd9 chord
Chords/Sus2/A_Sus2.mid,chord,A,sus2,,124,1,3,A Sus2 chord
Chords/Sus2/As_Sus2.mid,chord,As,sus2,,124,1,3,As Sus2 chord
Chords/Sus2/B_Sus2.mid,chord,B,sus2,,124,1,3,B Sus2 chord
Chords/Sus2/C_Sus2.mid,chord,C,sus2,,124,1,3,C Sus2 chord
Chords/Sus2/Cs_Sus2.mid,chord,Cs,sus2,,124,1,3,Cs Sus2 chord
Chords/Sus2/D_Sus2.mid,chord,D,sus2,,124,1,3,D Sus2 chord
Chords/Sus2/Ds_Sus2.mid,chord,Ds,sus2,,124,1,3,Ds Sus2 chord
Chords/Sus2/E_Sus2.mid,chord,E,sus2,,124,1,3,E Sus2 chord
Chords/Sus2/F_Sus2.mid,chord,F,sus2,,124,1,3,F Sus2 chord
Chords/Sus2/Fs_Sus2.mid,chord,Fs,sus2,,124,1,3,Fs Sus2 chord
Chords/Sus2/G_Sus2.mid,chord,G,sus2,,124,1,3,G Sus2 chord
Chords/Sus2/Gs_Sus2.mid,chord,Gs,sus2,,124,1,3,Gs Sus2 chord
Chords/Sus4/A_Sus4.mid,chord,A,sus4,,124,1,3,A Sus4 chord
Chords/Sus4/As_Sus4.mid,chord,As,sus4,,124,1,3,As Sus4 chord
Chords/Sus4/B_Sus4.mid,chord,B,sus4,,124,1,3,B Sus4 chord
Chords/Sus4/C_Sus4.mid,chord,C,sus4,,124,1,3,C Sus4 chord
Chords/Sus4/Cs_Sus4.mid,chord,Cs,sus4,,124,1,3,Cs Sus4 chord
Chords/Sus4/D_Sus4.mid,chord,D,sus4,,124,1,3,D Sus4 chord
Chords/Sus4/Ds_Sus4.mid,chord,Ds,sus4,,124,1,3,Ds Sus4 chord
Chords/Sus4/E_Sus4.mid,chord,E,sus4,,124,1,3,E Sus4 chord
Chords/Sus4/F_Sus4.mid,chord,F,sus4,,124,1,3,F Sus4 chord
Chords/Sus4/Fs_Sus4.mid,chord,Fs,sus4,,124,1,3,Fs Sus4 chord
Chords/Sus4/G_Sus4.mid,chord,G,sus4,,124,1,3,G Sus4 chord
Chords/Sus4/Gs_Sus4.mid,chord,Gs,sus4,,124,1,3,Gs Sus4 chord
Drums/By-Genre/01_Deep-House/01_Deep-House_beat_full.mid,drums,,,01_Deep-House,122,4,108,01_Deep-House drum groove (4 bars)
Drums/By-Genre/01_Deep-House/01_Deep-House_beat_minimal.mid,drums,,,01_Deep-House,122,4,24,01_Deep-House kick+clap only (4 bars)
Drums/By-Genre/01_Deep-House/01_Deep-House_beat_tops.mid,drums,,,01_Deep-House,122,4,80,01_Deep-House hats/percussion only (4 bars)
Drums/By-Genre/02_Future-House/02_Future-House_beat_full.mid,drums,,,02_Future-House,126,4,108,02_Future-House drum groove (4 bars)
Drums/By-Genre/02_Future-House/02_Future-House_beat_minimal.mid,drums,,,02_Future-House,126,4,24,02_Future-House kick+clap only (4 bars)
Drums/By-Genre/02_Future-House/02_Future-House_beat_tops.mid,drums,,,02_Future-House,126,4,80,02_Future-House hats/percussion only (4 bars)
Drums/By-Genre/03_Progressive-House/03_Progressive-House_beat_full.mid,drums,,,03_Progressive-House,128,4,92,03_Progressive-House drum groove (4 bars)
Drums/By-Genre/03_Progressive-House/03_Progressive-House_beat_minimal.mid,drums,,,03_Progressive-House,128,4,24,03_Progressive-House kick+clap only (4 bars)
Drums/By-Genre/03_Progressive-House/03_Progressive-House_beat_tops.mid,drums,,,03_Progressive-House,128,4,64,03_Progressive-House hats/percussion only (4 bars)
Drums/By-Genre/04_Tech-House/04_Tech-House_beat_full.mid,drums,,,04_Tech-House,126,4,132,04_Tech-House drum groove (4 bars)
Drums/By-Genre/04_Tech-House/04_Tech-House_beat_minimal.mid,drums,,,04_Tech-House,126,4,24,04_Tech-House kick+clap only (4 bars)
Drums/By-Genre/04_Tech-House/04_Tech-House_beat_tops.mid,drums,,,04_Tech-House,126,4,104,04_Tech-House hats/percussion only (4 bars)
Drums/By-Genre/05_Techno/05_Techno_beat_full.mid,drums,,,05_Techno,130,4,116,05_Techno drum groove (4 bars)
Drums/By-Genre/05_Techno/05_Techno_beat_minimal.mid,drums,,,05_Techno,130,4,24,05_Techno kick+clap only (4 bars)
Drums/By-Genre/05_Techno/05_Techno_beat_tops.mid,drums,,,05_Techno,130,4,88,05_Techno hats/percussion only (4 bars)
Drums/By-Genre/06_Melodic-Techno/06_Melodic-Techno_beat_full.mid,drums,,,06_Melodic-Techno,124,4,108,06_Melodic-Techno drum groove (4 bars)
Drums/By-Genre/06_Melodic-Techno/06_Melodic-Techno_beat_minimal.mid,drums,,,06_Melodic-Techno,124,4,24,06_Melodic-Techno kick+clap only (4 bars)
Drums/By-Genre/06_Melodic-Techno/06_Melodic-Techno_beat_tops.mid,drums,,,06_Melodic-Techno,124,4,80,06_Melodic-Techno hats/percussion only (4 bars)
Drums/By-Genre/07_Trance/07_Trance_beat_full.mid,drums,,,07_Trance,138,4,112,07_Trance drum groove (4 bars)
Drums/By-Genre/07_Trance/07_Trance_beat_minimal.mid,drums,,,07_Trance,138,4,24,07_Trance kick+clap only (4 bars)
Drums/By-Genre/07_Trance/07_Trance_beat_tops.mid,drums,,,07_Trance,138,4,80,07_Trance hats/percussion only (4 bars)
Drums/By-Genre/08_Hardstyle/08_Hardstyle_beat_full.mid,drums,,,08_Hardstyle,150,4,60,08_Hardstyle drum groove (4 bars)
Drums/By-Genre/08_Hardstyle/08_Hardstyle_beat_minimal.mid,drums,,,08_Hardstyle,150,4,24,08_Hardstyle kick+clap only (4 bars)
Drums/By-Genre/08_Hardstyle/08_Hardstyle_beat_tops.mid,drums,,,08_Hardstyle,150,4,32,08_Hardstyle hats/percussion only (4 bars)
Drums/By-Genre/09_Hardcore-Gabber/09_Hardcore-Gabber_beat_full.mid,drums,,,09_Hardcore-Gabber,180,4,76,09_Hardcore-Gabber drum groove (4 bars)
Drums/By-Genre/09_Hardcore-Gabber/09_Hardcore-Gabber_beat_minimal.mid,drums,,,09_Hardcore-Gabber,180,4,24,09_Hardcore-Gabber kick+clap only (4 bars)
Drums/By-Genre/09_Hardcore-Gabber/09_Hardcore-Gabber_beat_tops.mid,drums,,,09_Hardcore-Gabber,180,4,48,09_Hardcore-Gabber hats/percussion only (4 bars)
Drums/By-Genre/10_Dubstep/10_Dubstep_beat_full.mid,drums,,,10_Dubstep,140,4,56,10_Dubstep drum groove (4 bars)
Drums/By-Genre/10_Dubstep/10_Dubstep_beat_minimal.mid,drums,,,10_Dubstep,140,4,12,10_Dubstep kick+clap only (4 bars)
Drums/By-Genre/10_Dubstep/10_Dubstep_beat_tops.mid,drums,,,10_Dubstep,140,4,40,10_Dubstep hats/percussion only (4 bars)
Drums/By-Genre/11_Future-Bass/11_Future-Bass_beat_full.mid,drums,,,11_Future-Bass,150,4,92,11_Future-Bass drum groove (4 bars)
Drums/By-Genre/11_Future-Bass/11_Future-Bass_beat_minimal.mid,drums,,,11_Future-Bass,150,4,12,11_Future-Bass kick+clap only (4 bars)
Drums/By-Genre/11_Future-Bass/11_Future-Bass_beat_tops.mid,drums,,,11_Future-Bass,150,4,76,11_Future-Bass hats/percussion only (4 bars)
Drums/By-Genre/12_Lofi-Chill/12_Lofi-Chill_beat_full.mid,drums,,,12_Lofi-Chill,85,4,64,12_Lofi-Chill drum groove (4 bars)
Drums/By-Genre/12_Lofi-Chill/12_Lofi-Chill_beat_minimal.mid,drums,,,12_Lofi-Chill,85,4,20,12_Lofi-Chill kick+clap only (4 bars)
Drums/By-Genre/12_Lofi-Chill/12_Lofi-Chill_beat_tops.mid,drums,,,12_Lofi-Chill,85,4,40,12_Lofi-Chill hats/percussion only (4 bars)
Melodies/By-Genre/01_Deep-House/Am_01_Deep-House_melody_minor_pentatonic.mid,melody,A,minor_pentatonic,01_Deep-House,122,4,20,01_Deep-House melody (minor_pentatonic) — A minor
Melodies/By-Genre/01_Deep-House/Asm_01_Deep-House_melody_minor_pentatonic.mid,melody,As,minor_pentatonic,01_Deep-House,122,4,16,01_Deep-House melody (minor_pentatonic) — As minor
Melodies/By-Genre/01_Deep-House/Bm_01_Deep-House_melody_minor_pentatonic.mid,melody,B,minor_pentatonic,01_Deep-House,122,4,24,01_Deep-House melody (minor_pentatonic) — B minor
Melodies/By-Genre/01_Deep-House/Cm_01_Deep-House_melody_minor_pentatonic.mid,melody,C,minor_pentatonic,01_Deep-House,122,4,16,01_Deep-House melody (minor_pentatonic) — C minor
Melodies/By-Genre/01_Deep-House/Csm_01_Deep-House_melody_minor_pentatonic.mid,melody,Cs,minor_pentatonic,01_Deep-House,122,4,24,01_Deep-House melody (minor_pentatonic) — Cs minor
Melodies/By-Genre/01_Deep-House/Dm_01_Deep-House_melody_minor_pentatonic.mid,melody,D,minor_pentatonic,01_Deep-House,122,4,16,01_Deep-House melody (minor_pentatonic) — D minor
Melodies/By-Genre/01_Deep-House/Dsm_01_Deep-House_melody_minor_pentatonic.mid,melody,Ds,minor_pentatonic,01_Deep-House,122,4,20,01_Deep-House melody (minor_pentatonic) — Ds minor
Melodies/By-Genre/01_Deep-House/Em_01_Deep-House_melody_minor_pentatonic.mid,melody,E,minor_pentatonic,01_Deep-House,122,4,20,01_Deep-House melody (minor_pentatonic) — E minor
Melodies/By-Genre/01_Deep-House/Fm_01_Deep-House_melody_minor_pentatonic.mid,melody,F,minor_pentatonic,01_Deep-House,122,4,20,01_Deep-House melody (minor_pentatonic) — F minor
Melodies/By-Genre/01_Deep-House/Fsm_01_Deep-House_melody_minor_pentatonic.mid,melody,Fs,minor_pentatonic,01_Deep-House,122,4,16,01_Deep-House melody (minor_pentatonic) — Fs minor
Melodies/By-Genre/01_Deep-House/Gm_01_Deep-House_melody_minor_pentatonic.mid,melody,G,minor_pentatonic,01_Deep-House,122,4,16,01_Deep-House melody (minor_pentatonic) — G minor
Melodies/By-Genre/01_Deep-House/Gsm_01_Deep-House_melody_minor_pentatonic.mid,melody,Gs,minor_pentatonic,01_Deep-House,122,4,24,01_Deep-House melody (minor_pentatonic) — Gs minor
Melodies/By-Genre/02_Future-House/Am_02_Future-House_melody_natural_minor.mid,melody,A,natural_minor,02_Future-House,126,4,20,02_Future-House melody (natural_minor) — A minor
Melodies/By-Genre/02_Future-House/Asm_02_Future-House_melody_natural_minor.mid,melody,As,natural_minor,02_Future-House,126,4,24,02_Future-House melody (natural_minor) — As minor
Melodies/By-Genre/02_Future-House/Bm_02_Future-House_melody_natural_minor.mid,melody,B,natural_minor,02_Future-House,126,4,16,02_Future-House melody (natural_minor) — B minor
Melodies/By-Genre/02_Future-House/Cm_02_Future-House_melody_natural_minor.mid,melody,C,natural_minor,02_Future-House,126,4,16,02_Future-House melody (natural_minor) — C minor
Melodies/By-Genre/02_Future-House/Csm_02_Future-House_melody_natural_minor.mid,melody,Cs,natural_minor,02_Future-House,126,4,16,02_Future-House melody (natural_minor) — Cs minor
Melodies/By-Genre/02_Future-House/Dm_02_Future-House_melody_natural_minor.mid,melody,D,natural_minor,02_Future-House,126,4,20,02_Future-House melody (natural_minor) — D minor
Melodies/By-Genre/02_Future-House/Dsm_02_Future-House_melody_natural_minor.mid,melody,Ds,natural_minor,02_Future-House,126,4,20,02_Future-House melody (natural_minor) — Ds minor
Melodies/By-Genre/02_Future-House/Em_02_Future-House_melody_natural_minor.mid,melody,E,natural_minor,02_Future-House,126,4,20,02_Future-House melody (natural_minor) — E minor
Melodies/By-Genre/02_Future-House/Fm_02_Future-House_melody_natural_minor.mid,melody,F,natural_minor,02_Future-House,126,4,20,02_Future-House melody (natural_minor) — F minor
Melodies/By-Genre/02_Future-House/Fsm_02_Future-House_melody_natural_minor.mid,melody,Fs,natural_minor,02_Future-House,126,4,16,02_Future-House melody (natural_minor) — Fs minor
Melodies/By-Genre/02_Future-House/Gm_02_Future-House_melody_natural_minor.mid,melody,G,natural_minor,02_Future-House,126,4,24,02_Future-House melody (natural_minor) — G minor
Melodies/By-Genre/02_Future-House/Gsm_02_Future-House_melody_natural_minor.mid,melody,Gs,natural_minor,02_Future-House,126,4,20,02_Future-House melody (natural_minor) — Gs minor
Melodies/By-Genre/03_Progressive-House/Am_03_Progressive-House_melody_natural_minor.mid,melody,A,natural_minor,03_Progressive-House,128,4,20,03_Progressive-House melody (natural_minor) — A minor
Melodies/By-Genre/03_Progressive-House/Asm_03_Progressive-House_melody_natural_minor.mid,melody,As,natural_minor,03_Progressive-House,128,4,24,03_Progressive-House melody (natural_minor) — As minor
Melodies/By-Genre/03_Progressive-House/Bm_03_Progressive-House_melody_natural_minor.mid,melody,B,natural_minor,03_Progressive-House,128,4,16,03_Progressive-House melody (natural_minor) — B minor
Melodies/By-Genre/03_Progressive-House/Cm_03_Progressive-House_melody_natural_minor.mid,melody,C,natural_minor,03_Progressive-House,128,4,20,03_Progressive-House melody (natural_minor) — C minor
Melodies/By-Genre/03_Progressive-House/Csm_03_Progressive-House_melody_natural_minor.mid,melody,Cs,natural_minor,03_Progressive-House,128,4,24,03_Progressive-House melody (natural_minor) — Cs minor
Melodies/By-Genre/03_Progressive-House/Dm_03_Progressive-House_melody_natural_minor.mid,melody,D,natural_minor,03_Progressive-House,128,4,20,03_Progressive-House melody (natural_minor) — D minor
Melodies/By-Genre/03_Progressive-House/Dsm_03_Progressive-House_melody_natural_minor.mid,melody,Ds,natural_minor,03_Progressive-House,128,4,24,03_Progressive-House melody (natural_minor) — Ds minor
Melodies/By-Genre/03_Progressive-House/Em_03_Progressive-House_melody_natural_minor.mid,melody,E,natural_minor,03_Progressive-House,128,4,20,03_Progressive-House melody (natural_minor) — E minor
Melodies/By-Genre/03_Progressive-House/Fm_03_Progressive-House_melody_natural_minor.mid,melody,F,natural_minor,03_Progressive-House,128,4,24,03_Progressive-House melody (natural_minor) — F minor
Melodies/By-Genre/03_Progressive-House/Fsm_03_Progressive-House_melody_natural_minor.mid,melody,Fs,natural_minor,03_Progressive-House,128,4,20,03_Progressive-House melody (natural_minor) — Fs minor
Melodies/By-Genre/03_Progressive-House/Gm_03_Progressive-House_melody_natural_minor.mid,melody,G,natural_minor,03_Progressive-House,128,4,20,03_Progressive-House melody (natural_minor) — G minor
Melodies/By-Genre/03_Progressive-House/Gsm_03_Progressive-House_melody_natural_minor.mid,melody,Gs,natural_minor,03_Progressive-House,128,4,24,03_Progressive-House melody (natural_minor) — Gs minor
Melodies/By-Genre/04_Tech-House/Am_04_Tech-House_melody_natural_minor.mid,melody,A,natural_minor,04_Tech-House,126,3,15,04_Tech-House melody (natural_minor) — A minor
Melodies/By-Genre/04_Tech-House/Asm_04_Tech-House_melody_natural_minor.mid,melody,As,natural_minor,04_Tech-House,126,3,15,04_Tech-House melody (natural_minor) — As minor
Melodies/By-Genre/04_Tech-House/Bm_04_Tech-House_melody_natural_minor.mid,melody,B,natural_minor,04_Tech-House,126,3,12,04_Tech-House melody (natural_minor) — B minor
Melodies/By-Genre/04_Tech-House/Cm_04_Tech-House_melody_natural_minor.mid,melody,C,natural_minor,04_Tech-House,126,3,15,04_Tech-House melody (natural_minor) — C minor
Melodies/By-Genre/04_Tech-House/Csm_04_Tech-House_melody_natural_minor.mid,melody,Cs,natural_minor,04_Tech-House,126,3,18,04_Tech-House melody (natural_minor) — Cs minor
Melodies/By-Genre/04_Tech-House/Dm_04_Tech-House_melody_natural_minor.mid,melody,D,natural_minor,04_Tech-House,126,3,12,04_Tech-House melody (natural_minor) — D minor
Melodies/By-Genre/04_Tech-House/Dsm_04_Tech-House_melody_natural_minor.mid,melody,Ds,natural_minor,04_Tech-House,126,3,15,04_Tech-House melody (natural_minor) — Ds minor
Melodies/By-Genre/04_Tech-House/Em_04_Tech-House_melody_natural_minor.mid,melody,E,natural_minor,04_Tech-House,126,3,12,04_Tech-House melody (natural_minor) — E minor
Melodies/By-Genre/04_Tech-House/Fm_04_Tech-House_melody_natural_minor.mid,melody,F,natural_minor,04_Tech-House,126,3,18,04_Tech-House melody (natural_minor) — F minor
Melodies/By-Genre/04_Tech-House/Fsm_04_Tech-House_melody_natural_minor.mid,melody,Fs,natural_minor,04_Tech-House,126,3,15,04_Tech-House melody (natural_minor) — Fs minor
Melodies/By-Genre/04_Tech-House/Gm_04_Tech-House_melody_natural_minor.mid,melody,G,natural_minor,04_Tech-House,126,3,12,04_Tech-House melody (natural_minor) — G minor
Melodies/By-Genre/04_Tech-House/Gsm_04_Tech-House_melody_natural_minor.mid,melody,Gs,natural_minor,04_Tech-House,126,3,12,04_Tech-House melody (natural_minor) — Gs minor
Melodies/By-Genre/05_Techno/Am_05_Techno_melody_phrygian.mid,melody,A,phrygian,05_Techno,130,4,24,05_Techno melody (phrygian) — A minor
Melodies/By-Genre/05_Techno/Asm_05_Techno_melody_phrygian.mid,melody,As,phrygian,05_Techno,130,4,20,05_Techno melody (phrygian) — As minor
Melodies/By-Genre/05_Techno/Bm_05_Techno_melody_phrygian.mid,melody,B,phrygian,05_Techno,130,4,16,05_Techno melody (phrygian) — B minor
Melodies/By-Genre/05_Techno/Cm_05_Techno_melody_phrygian.mid,melody,C,phrygian,05_Techno,130,4,20,05_Techno melody (phrygian) — C minor
Melodies/By-Genre/05_Techno/Csm_05_Techno_melody_phrygian.mid,melody,Cs,phrygian,05_Techno,130,4,16,05_Techno melody (phrygian) — Cs minor
Melodies/By-Genre/05_Techno/Dm_05_Techno_melody_phrygian.mid,melody,D,phrygian,05_Techno,130,4,16,05_Techno melody (phrygian) — D minor
Melodies/By-Genre/05_Techno/Dsm_05_Techno_melody_phrygian.mid,melody,Ds,phrygian,05_Techno,130,4,16,05_Techno melody (phrygian) — Ds minor
Melodies/By-Genre/05_Techno/Em_05_Techno_melody_phrygian.mid,melody,E,phrygian,05_Techno,130,4,20,05_Techno melody (phrygian) — E minor
Melodies/By-Genre/05_Techno/Fm_05_Techno_melody_phrygian.mid,melody,F,phrygian,05_Techno,130,4,24,05_Techno melody (phrygian) — F minor
Melodies/By-Genre/05_Techno/Fsm_05_Techno_melody_phrygian.mid,melody,Fs,phrygian,05_Techno,130,4,20,05_Techno melody (phrygian) — Fs minor
Melodies/By-Genre/05_Techno/Gm_05_Techno_melody_phrygian.mid,melody,G,phrygian,05_Techno,130,4,16,05_Techno melody (phrygian) — G minor
Melodies/By-Genre/05_Techno/Gsm_05_Techno_melody_phrygian.mid,melody,Gs,phrygian,05_Techno,130,4,20,05_Techno melody (phrygian) — Gs minor
Melodies/By-Genre/06_Melodic-Techno/Am_06_Melodic-Techno_melody_natural_minor.mid,melody,A,natural_minor,06_Melodic-Techno,124,8,48,06_Melodic-Techno melody (natural_minor) — A minor
Melodies/By-Genre/06_Melodic-Techno/Asm_06_Melodic-Techno_melody_natural_minor.mid,melody,As,natural_minor,06_Melodic-Techno,124,8,48,06_Melodic-Techno melody (natural_minor) — As minor
Melodies/By-Genre/06_Melodic-Techno/Bm_06_Melodic-Techno_melody_natural_minor.mid,melody,B,natural_minor,06_Melodic-Techno,124,8,40,06_Melodic-Techno melody (natural_minor) — B minor
Melodies/By-Genre/06_Melodic-Techno/Cm_06_Melodic-Techno_melody_natural_minor.mid,melody,C,natural_minor,06_Melodic-Techno,124,8,40,06_Melodic-Techno melody (natural_minor) — C minor
Melodies/By-Genre/06_Melodic-Techno/Csm_06_Melodic-Techno_melody_natural_minor.mid,melody,Cs,natural_minor,06_Melodic-Techno,124,8,48,06_Melodic-Techno melody (natural_minor) — Cs minor
Melodies/By-Genre/06_Melodic-Techno/Dm_06_Melodic-Techno_melody_natural_minor.mid,melody,D,natural_minor,06_Melodic-Techno,124,8,32,06_Melodic-Techno melody (natural_minor) — D minor
Melodies/By-Genre/06_Melodic-Techno/Dsm_06_Melodic-Techno_melody_natural_minor.mid,melody,Ds,natural_minor,06_Melodic-Techno,124,8,48,06_Melodic-Techno melody (natural_minor) — Ds minor
Melodies/By-Genre/06_Melodic-Techno/Em_06_Melodic-Techno_melody_natural_minor.mid,melody,E,natural_minor,06_Melodic-Techno,124,8,32,06_Melodic-Techno melody (natural_minor) — E minor
Melodies/By-Genre/06_Melodic-Techno/Fm_06_Melodic-Techno_melody_natural_minor.mid,melody,F,natural_minor,06_Melodic-Techno,124,8,48,06_Melodic-Techno melody (natural_minor) — F minor
Melodies/By-Genre/06_Melodic-Techno/Fsm_06_Melodic-Techno_melody_natural_minor.mid,melody,Fs,natural_minor,06_Melodic-Techno,124,8,40,06_Melodic-Techno melody (natural_minor) — Fs minor
Melodies/By-Genre/06_Melodic-Techno/Gm_06_Melodic-Techno_melody_natural_minor.mid,melody,G,natural_minor,06_Melodic-Techno,124,8,40,06_Melodic-Techno melody (natural_minor) — G minor
